x,y,z,price,floor_count,floor_number,apartment_type,age_of_property,main_entrance_facing,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,has_servant_room,power_backup_type,is_gated_community,security_type
1770.8475280403122,5755.227295557011,2081.1292148516536,12000000,17,9,2,0,2,950,2,2,0,0,2,1,0,0,0,1,1
1770.712278191642,5755.187616854197,2081.3540118560995,8800000,15,2,0,0,2,650,1,2,0,0,2,1,0,0,0,1,1
1775.9797577498693,5748.119773646679,2096.343475643904,9300000,8,3,0,8,5,630,1,2,1,1,2,0,1,0,0,1,2
1777.3678420742874,5748.504599097456,2094.110653264433,4100000,8,2,1,3,3,350,1,1,0,0,3,0,0,0,0,1,2
1772.563412719295,5749.049065481832,2096.68662192789,6100000,12,3,1,0,1,450,1,1,0,0,1,1,0,0,0,1,2
1776.5342332089408,5748.586053631529,2094.594352668269,5000000,16,9,0,1,4,550,1,1,0,0,2,0,0,0,1,1,2
1776.5221877380166,5748.587977747193,2094.599288306709,5000000,16,2,0,1,5,550,1,1,0,0,2,0,0,0,1,1,2
1772.2700697812743,5748.132213553868,2099.4465592774204,8200000,8,6,0,9,5,595,1,2,0,0,1,0,1,0,0,1,1
1776.5016197101977,5748.594333973487,2094.599288306709,5000000,16,1,0,1,1,550,1,1,0,0,2,0,0,0,1,1,2
1771.190943242574,5749.6611844991085,2096.1679097915276,8000000,9,1,0,10,7,610,1,2,0,0,2,0,1,0,1,1,2
1763.83002510489,5753.66627669672,2091.379692676915,8000000,17,6,0,0,6,555,1,1,0,0,4,0,0,0,0,1,2
1763.396818444925,5753.722397851359,2091.5905978852375,15000000,8,6,2,1,3,1150,2,2,0,0,2,1,0,0,0,1,2
1777.6913388419227,5748.751631237426,2093.1577069469563,4900000,7,2,0,6,1,565,1,1,0,0,1,1,0,0,0,1,1
1771.2524815208947,5749.712930181985,2095.9739662515262,8500000,10,7,0,5,1,575,1,2,1,1,2,0,1,0,2,1,2
1771.756595106185,5748.062364832914,2100.0710982462447,7000000,7,1,0,15,5,550,1,1,0,0,1,1,1,0,0,1,1
1772.563412719295,5749.049065481832,2096.68662192789,11800000,12,4,2,0,4,850,2,2,0,0,1,1,0,0,0,1,2
1771.4997974744288,5747.924549648794,2100.6648564425423,9500000,14,8,2,2,1,920,2,2,0,0,2,1,0,0,0,1,1
1775.8588682056675,5749.869351725751,2091.642588565308,11000000,16,4,2,0,4,850,2,2,1,1,2,0,0,0,0,1,2
1772.3046498973024,5752.855402695216,2086.4400167828617,16000000,13,3,2,1,5,1115,2,2,0,0,2,0,0,0,0,1,2
1771.2791735530047,5751.079936259981,2092.197566217226,11000000,8,7,2,5,5,860,2,2,0,0,4,1,1,0,0,1,2
1775.2985571644365,5749.956482146314,2091.878697810523,7300000,22,2,0,0,1,600,1,2,0,0,2,0,0,0,0,1,2
1773.5003216495093,5747.21271705792,2100.9244617541144,8500000,9,3,0,9,7,700,1,1,0,0,2,0,1,0,0,0,1
1775.7033354582709,5754.032446875949,2080.295475345065,3500000,20,18,0,1,0,350,1,1,0,0,2,1,0,0,0,1,1
1773.1783591503065,5748.575414885859,2097.4651858876955,9500000,22,6,0,0,5,735,1,2,0,1,2,0,0,0,0,1,2
1771.860091770898,5748.324358670932,2099.2665106412874,12500000,16,15,2,0,1,1100,2,2,0,0,2,1,0,0,0,1,1
1772.5236438218353,5749.135690074627,2096.482709015917,8500000,7,1,0,15,1,585,1,1,0,0,1,1,1,0,0,1,1
1763.3970448303503,5753.722061200977,2091.5913331080637,15000000,8,6,2,1,0,1100,2,2,0,0,2,1,0,0,0,1,2
1775.7651517952852,5749.912584808128,2091.6033067325598,11000000,13,1,2,0,2,850,2,2,0,0,2,0,0,0,0,1,2
1776.5363389309075,5748.294123319304,2095.39359268628,3300000,8,4,1,13,5,350,1,1,0,0,1,0,0,0,0,1,1
1775.7033354582709,5754.032446875949,2080.295475345065,3500000,20,18,0,1,0,350,1,1,0,0,2,1,0,0,0,1,1
1775.7033354582709,5754.032446875949,2080.295475345065,3500000,20,18,0,1,6,350,1,1,0,0,2,1,0,0,0,1,1
1776.877256599381,5748.066477221319,2095.728987351265,3500000,23,2,0,1,5,415,1,1,0,0,1,0,0,0,0,1,1
1771.3458629631423,5751.192273723171,2091.8322744499037,9500000,18,13,0,0,1,700,1,2,1,1,2,1,0,0,2,1,2
1772.563412719295,5749.049065481832,2096.68662192789,11000000,12,5,2,0,4,850,2,2,0,0,1,1,0,0,0,1,2
1776.5225782711975,5748.5878187947155,2094.599393320277,5000000,16,2,0,1,5,550,1,1,0,0,2,0,0,0,1,1,2
1765.0098577049478,5752.481714243099,2093.641643047618,9500000,14,1,0,11,3,650,1,2,0,0,1,2,0,0,0,0,2
1772.563412719295,5749.049065481832,2096.68662192789,11500000,12,4,2,0,6,850,2,2,0,0,1,1,0,0,0,1,2
1771.9365789022047,5748.176893970839,2099.605714406423,7500000,7,3,0,12,0,525,1,1,0,0,1,0,1,0,0,0,0
1775.7033354582709,5754.032446875949,2080.295475345065,3500000,20,18,0,1,0,350,1,1,0,0,2,1,0,0,0,1,1
1776.5190786870849,5748.590009934056,2094.5963479265315,5000000,16,1,0,1,1,550,1,1,0,0,2,0,0,0,1,1,2
1777.7201135952666,5748.81446675585,2092.960683944512,6000000,13,10,0,2,1,715,1,2,0,0,2,1,1,0,0,1,1
1764.057204656391,5753.554096040012,2091.496699170496,4000000,8,5,0,0,1,350,1,1,0,0,2,0,0,0,0,1,1
1764.0618560064793,5753.552784462082,2091.4963840732808,4000000,8,2,0,0,2,350,1,1,0,0,2,0,0,0,0,1,1
1770.566784246281,5753.566777157303,2085.9538833146617,3500000,5,3,1,15,4,240,1,1,0,0,0,2,0,0,0,1,1
1770.5437925276929,5753.647098976419,2085.751840268132,3500000,8,7,1,15,4,274,1,1,0,0,1,1,0,0,0,1,1
1764.0535402098349,5753.5593430765175,2091.4853556671283,4000000,8,6,0,0,2,350,1,0,0,0,2,0,0,0,0,1,1
1771.2600995383918,5749.72267916897,2095.9407845722276,11500000,10,3,2,4,1,990,2,2,1,1,2,1,1,0,2,1,2
1771.2010584938107,5749.690454008428,2096.0790761502208,7000000,9,7,0,10,3,575,1,2,1,1,2,0,1,0,0,1,2
1776.040761704837,5750.416995051041,2089.9819606377114,9200000,7,7,0,10,4,640,1,1,0,0,1,1,0,0,0,1,1
1764.0561576700327,5753.554264326165,2091.4971193001084,4000000,8,4,0,0,1,350,1,1,0,0,2,0,0,0,0,1,1
1776.5190786870849,5748.590009934056,2094.5963479265315,5000000,16,1,0,1,4,550,1,1,0,0,2,1,0,0,1,1,2
1764.0535402098349,5753.5593430765175,2091.4853556671283,4000000,8,6,0,0,2,350,1,1,0,0,2,0,0,0,0,1,1
1766.2308162255206,5753.967722497038,2088.522241269547,13500000,8,5,2,0,7,1015,2,2,0,0,1,0,0,0,0,0,1
1777.3679182014237,5748.502356693888,2094.116744222525,3400000,7,5,1,6,1,370,1,1,0,0,2,0,0,0,0,1,2
1764.054903268127,5753.558772437667,2091.4857757970153,4000000,8,3,0,0,1,350,1,1,0,0,2,0,0,0,0,1,1
1764.057204656391,5753.554096040012,2091.496699170496,4000000,8,5,0,0,4,350,1,1,0,0,2,0,0,0,0,1,1
1771.8570338277714,5747.398244350846,2101.8032906311337,7100000,7,4,0,10,5,640,1,1,0,0,1,2,1,0,0,1,1
1766.2308162255206,5753.967722497038,2088.522241269547,13500000,8,5,2,0,2,1015,2,2,0,0,1,0,0,0,0,0,1
1766.258601594464,5753.976618803634,2088.474233155552,13500000,8,3,2,0,2,1015,2,2,0,0,1,0,0,0,0,1,1
1777.3679182014237,5748.502356693888,2094.116744222525,3700000,7,7,1,6,5,370,1,1,0,0,2,0,0,0,0,1,1
1776.5190786870849,5748.590009934056,2094.5963479265315,5000000,16,1,0,1,2,550,1,1,0,0,2,0,0,0,1,1,2
1770.991977122195,5751.865008442563,2090.2816416987603,4200000,20,11,0,4,4,547,1,1,0,0,3,0,0,0,2,1,2
1764.057204656391,5753.554096040012,2091.496699170496,4000000,8,6,0,0,1,350,1,1,0,0,2,0,0,0,0,1,1
1776.44976989562,5748.604387874231,2094.6156704156824,6060000,16,15,0,1,1,606,1,1,0,0,4,0,0,0,0,1,2
1776.44976989562,5748.604387874231,2094.6156704156824,6070000,16,15,0,1,1,607,1,1,0,0,4,0,0,0,0,1,2
1771.7028287799678,5749.9688458188575,2094.891013538798,7000000,7,1,0,15,4,626,1,1,0,0,1,0,0,0,1,1,1
1776.5292241771192,5748.566288560608,2094.652845143834,6420000,16,9,0,1,5,599,1,1,0,0,4,0,0,0,0,1,2
1771.9671870866036,5756.200775589014,2077.4806663352683,9500000,7,6,0,8,5,670,1,2,0,0,1,1,1,0,0,1,2
1776.44976989562,5748.604387874231,2094.6156704156824,6030000,16,15,0,1,5,603,1,1,0,0,4,0,0,0,0,1,2
1776.541563687185,5748.561403751633,2094.6557855143997,6600000,16,9,0,1,5,615,1,1,0,0,4,0,0,0,0,1,2
1776.44976989562,5748.604387874231,2094.6156704156824,6120000,16,6,0,1,1,613,1,1,0,0,4,0,0,0,0,1,2
1776.44976989562,5748.604387874231,2094.6156704156824,6130000,16,6,0,1,1,614,1,1,0,0,4,0,0,0,0,1,2
1764.0577635486345,5753.556635509326,2091.4892418681934,4000000,8,5,1,0,3,350,1,1,0,0,2,0,0,0,0,1,1
1776.44976989562,5748.604387874231,2094.6156704156824,6100000,16,15,0,1,1,611,1,1,0,0,4,0,0,0,0,1,2
1776.5335847868778,5748.56474963899,2094.653370210043,6450000,16,9,0,1,1,601,1,1,0,0,4,0,0,0,0,1,2
1776.5339333880468,5748.565521991978,2094.650954905349,6430000,16,9,0,1,5,600,1,1,0,0,4,0,0,0,0,1,2
1774.2074339523915,5748.833267068029,2095.887651750446,10000000,14,10,0,1,5,700,1,2,0,0,2,0,0,0,0,1,1
1765.44368702479,5753.632438607208,2090.1108461876347,11500000,14,7,2,0,1,983,2,2,0,0,1,0,0,0,0,1,1
1776.44976989562,5748.604387874231,2094.6156704156824,6000000,16,15,0,1,0,600,1,1,0,0,4,0,0,0,0,1,2
1776.44976989562,5748.604387874231,2094.6156704156824,6080000,16,15,0,1,5,608,1,1,0,0,4,0,0,0,0,1,2
1764.0612557719014,5753.530403341601,2091.55845811402,4000000,8,4,0,0,2,350,1,1,0,0,4,0,0,0,0,1,1
1777.5843192385375,5756.262701807242,2072.5044501231023,3000000,24,7,0,3,5,300,1,1,0,1,3,2,0,0,0,0,2
1765.450654013249,5753.656934653049,2090.037527548985,8500000,15,14,0,2,3,575,1,2,0,0,2,0,0,0,0,1,2
1777.328210401996,5748.744748407105,2093.484953414036,4500000,8,5,0,1,6,550,1,1,0,0,2,1,0,0,0,1,2
1771.13609843405,5751.742335341739,2090.49707693203,3600000,20,17,0,2,6,526,1,1,0,0,2,0,0,0,0,1,2
1770.9897678706534,5751.853549736087,2090.3150443140917,3300000,20,1,0,4,4,380,1,1,0,0,3,0,0,0,0,1,2
1776.6260925473143,5747.81678462751,2096.6265613204323,8000000,8,4,0,14,1,580,1,1,0,0,1,0,1,0,0,0,1
1777.5441637817883,5756.272716989704,2072.5110743842292,2750000,24,23,0,3,3,280,1,1,0,1,3,0,0,0,0,1,1
1764.076382932943,5753.5492849479815,2091.493758262929,3500000,8,3,0,0,4,350,1,1,0,0,4,0,0,0,0,1,1
1764.1110959186171,5753.512372758709,2091.566020418497,4000000,8,4,0,0,0,350,1,1,0,0,1,0,0,0,0,1,1
1764.0000253174092,5753.570405307809,2091.500060207104,3800000,8,4,0,0,1,480,1,1,0,0,1,0,0,0,0,1,1
1764.0648924442573,5753.557313304213,2091.481364432695,3500000,8,1,0,0,7,350,1,1,0,0,2,0,0,0,0,1,1
1776.8482093082534,5748.075264990668,2095.7295123847707,3000000,20,9,0,5,3,410,1,1,0,0,2,0,0,0,2,0,2
1764.0000253174092,5753.570405307809,2091.500060207104,3800000,8,4,0,0,4,480,1,1,0,0,1,0,0,0,0,1,1
1776.9252451507405,5748.032920770108,2095.780335552618,3000000,21,4,0,5,5,410,1,1,0,0,1,0,0,0,2,0,2
1776.5732548862597,5748.2574500278515,2095.4628983167777,3300000,8,1,1,15,6,340,1,1,0,0,1,0,0,0,2,0,1
1765.445482365418,5753.6608490678045,2090.031120031442,8500000,15,3,0,1,5,575,1,2,0,0,2,0,0,0,0,1,2
1764.0561576700327,5753.554264326165,2091.4971193001084,4000000,8,4,0,0,4,350,1,1,0,0,2,0,0,0,0,1,1
1766.2236004287377,5753.969632402289,2088.523081672985,8000000,8,6,0,0,0,610,1,2,0,0,1,0,0,0,0,0,1
1766.2308162255206,5753.967722497038,2088.522241269547,8000000,8,5,0,0,0,610,1,2,0,0,1,0,0,0,0,0,1
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,11,0,1,5,550,1,1,0,0,4,1,0,0,0,1,2
1776.8482093082534,5748.075264990668,2095.7295123847707,3000000,20,9,0,5,4,410,1,1,0,0,2,0,0,0,2,0,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,10,0,1,4,550,1,1,0,0,4,1,0,0,0,1,2
1776.520954358018,5748.593945362511,2094.5839563188592,5000000,14,13,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.8925924936293,5748.047111392844,2095.769099865164,3000000,20,1,0,5,0,410,1,1,0,0,2,0,0,0,2,0,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,11,0,1,7,550,1,1,0,0,4,1,0,0,0,1,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,10,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,10,0,1,4,550,1,1,0,0,4,1,0,0,0,1,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,10,0,1,5,550,1,1,0,0,4,1,0,0,0,1,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,11,0,1,4,495,1,1,0,0,4,1,0,0,0,1,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,12,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,10,0,1,2,550,1,1,0,0,4,1,0,0,0,1,2
1777.4661677918384,5756.312360886418,2072.46785892125,2750000,24,21,0,3,2,300,1,1,0,1,3,0,0,0,0,1,1
1776.5313191654661,5748.586227175952,2094.5963479265315,5000000,14,10,0,1,4,550,1,1,0,0,4,1,0,0,0,1,2
1776.5013751458373,5748.596743621716,2094.592882477823,5000000,14,11,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.5385053420337,5748.591697298618,2094.5752401827167,5000000,14,14,0,1,7,550,1,1,0,0,4,1,0,0,0,1,2
1772.5975506162295,5749.0571505524995,2096.63559142511,3700000,12,5,1,0,3,455,1,1,0,0,1,0,0,0,0,1,2
1772.593627527379,5749.041932234928,2096.6806368767307,4500000,12,5,1,0,3,450,1,1,0,0,1,0,0,0,0,1,2
1772.313329411511,5748.004216942346,2099.7604588150753,8700000,7,3,0,3,5,650,1,2,0,0,1,2,1,0,0,1,1
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,11,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,11,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.5276341353388,5748.589240898016,2094.5912022600173,5000000,14,14,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,10,0,1,5,550,1,1,0,0,4,1,0,0,0,1,2
1776.5216637746298,5748.590550270183,2094.592672450606,5000000,14,10,0,1,5,550,1,1,0,0,4,1,0,0,0,1,2
1776.8537054585624,5748.073489444534,2095.729722398169,3200000,23,5,0,2,5,350,1,1,0,0,1,0,0,0,0,0,1
1776.7968660827273,5748.191129772615,2095.4552327076863,3600000,25,20,0,3,4,450,1,1,0,0,2,1,0,0,0,1,1
1776.919999084422,5748.034083082274,2095.78159562926,3200000,23,4,0,2,5,350,1,1,0,0,1,1,0,0,0,0,1
1776.4625149772692,5748.590500704342,2094.642973896133,5000000,14,13,0,1,5,550,1,1,0,0,2,1,0,0,0,1,2
1776.8652821751787,5748.034496234256,2095.8268533210294,3200000,23,3,0,2,1,315,1,1,0,0,1,0,0,0,0,0,1
1778.1352888238673,5748.702735632204,2092.914893628996,5000000,8,2,0,1,4,550,1,2,0,0,2,1,0,0,0,1,2
1776.8652821751787,5748.034496234256,2095.8268533210294,3200000,23,3,0,2,1,315,1,1,0,0,1,0,0,0,0,0,1
1776.793745911604,5748.184591331856,2095.4758143353597,3600000,25,2,0,3,3,450,1,1,0,0,2,1,0,0,0,1,2
1776.8652821751787,5748.034496234256,2095.8268533210294,3200000,23,3,0,2,4,315,1,1,0,0,1,0,0,0,0,0,1
1776.8531976439094,5748.074335552741,2095.727832277495,3200000,23,5,0,2,4,350,1,1,0,0,1,0,0,0,0,0,1
1776.5602928867665,5748.573638068767,2094.606324214388,5000000,14,12,0,1,5,550,1,1,0,0,4,1,0,0,0,1,2
1776.84381660531,5748.079187960371,2095.7224769344625,3200000,23,4,0,2,5,350,1,1,0,0,1,0,0,0,0,0,2
1776.8115513730038,5748.177479765087,2095.480224680957,3600000,25,23,0,5,6,400,1,1,0,0,2,1,0,0,0,0,1
1776.5095437543234,5748.59934653055,2094.5788106486557,5000000,14,2,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.7401687863342,5748.206472953954,2095.4612181835687,3600000,25,15,0,3,2,450,1,1,0,0,2,1,0,0,0,1,1
1776.4631762251756,5748.3596808819875,2095.2757724763355,3500000,25,10,0,5,1,400,1,1,0,0,2,1,0,0,0,0,1
1776.7401687863342,5748.206472953954,2095.4612181835687,3600000,25,22,0,3,6,450,1,1,0,0,2,1,0,0,0,1,1
1776.679922452872,5748.22704669766,2095.4558627578767,3600000,25,7,0,0,6,450,1,1,0,0,2,1,0,0,0,1,1
1776.7804901484365,5748.087660343254,2095.7529288629153,2800000,23,17,0,2,1,325,1,1,0,0,1,0,0,0,0,0,2
1770.9455976411793,5751.872150159516,2090.3012841250093,4000000,21,6,0,5,5,540,1,1,0,0,3,1,0,0,0,0,2
1771.0037842261586,5751.880153653159,2090.2299620538265,3800000,21,18,0,3,4,540,1,1,0,0,2,1,0,0,0,0,1
1771.0981793139292,5751.771954456844,2090.447708782638,3900000,21,7,0,2,0,540,1,1,0,0,2,1,0,0,0,0,1
1777.9197180094595,5748.605362305262,2093.365439857156,2500000,8,4,1,4,3,300,1,1,0,0,1,1,0,0,0,1,2
1771.2088838036937,5751.762411655812,2090.380168724865,3800000,21,11,0,3,0,535,1,1,0,0,2,1,0,0,0,0,1
1771.0334060845062,5751.766473798895,2090.5176644591497,4300000,8,2,0,10,4,610,1,1,0,0,1,0,0,0,0,0,1
1771.1343093450062,5751.7800694491725,2090.394769164014,4000000,17,11,0,2,0,526,1,1,0,0,2,0,0,0,0,0,1
1776.5602928867665,5748.573638068767,2094.606324214388,5000000,14,12,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.5602928867665,5748.573638068767,2094.606324214388,5000000,14,12,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1777.2288050694885,5748.467664858848,2094.3300314190074,12000000,16,13,2,1,2,850,2,2,0,0,2,1,0,0,0,1,2
1777.2220777058571,5748.465459591321,2094.3417931179315,12000000,14,12,2,1,1,850,2,2,0,0,2,1,0,0,0,1,2
1777.1077117787456,5748.503341397198,2094.334862117748,12000000,16,13,2,1,1,850,2,2,0,0,2,1,0,0,0,1,2
1778.138210739363,5748.696899424969,2092.9284416936885,6100000,13,5,0,0,1,645,1,2,0,0,1,1,0,0,0,1,1
1776.4497468239992,5748.609292741244,2094.6022286863854,5600000,15,13,0,0,0,560,1,1,0,0,4,1,0,0,0,1,1
1777.3723269564825,5748.499195506113,2094.1216799973367,3300000,8,7,1,1,5,320,1,1,0,0,1,2,0,0,0,1,1
1777.1077117787456,5748.503341397198,2094.334862117748,6000000,16,13,0,1,4,700,1,2,0,0,2,1,0,0,0,1,2
1775.429968808297,5748.484577011466,2095.8087922610403,13500000,14,5,2,1,0,966,2,2,0,0,2,0,0,0,0,1,2
1775.4272694423557,5748.484377055851,2095.8116274286836,13000000,14,10,2,1,2,1095,2,2,0,0,2,0,0,0,0,1,2
1775.429968808297,5748.484577011466,2095.8087922610403,13626000,14,6,2,1,2,1088,2,2,0,0,2,0,0,0,0,1,2
1770.8122216395436,5755.02249853503,2081.725514338442,15000000,15,3,2,0,3,1050,2,2,0,0,2,1,0,0,0,1,1
1775.429968808297,5748.484577011466,2095.8087922610403,13325000,14,6,2,1,0,1054,2,2,0,0,2,0,0,0,0,1,2
1776.4497468239992,5748.609292741244,2094.6022286863854,5600000,15,13,0,0,2,520,1,1,0,0,4,1,0,0,0,1,1
1777.3625377757821,5748.502375229077,2094.12125993145,3250000,8,6,1,3,5,320,1,1,0,0,1,0,0,0,0,1,1
1778.079744327511,5748.708330363406,2092.9467158106527,5800000,13,8,0,0,2,530,1,2,0,0,2,1,0,0,0,1,1
1777.3654937027184,5748.501270011643,2094.121785013807,3200000,8,6,1,1,1,320,1,1,0,0,1,0,0,0,0,1,1
1777.366966267763,5748.500699943157,2094.122100063213,3300000,8,5,1,3,6,320,1,1,0,0,1,0,0,0,0,1,1
1775.2589821547308,5748.43374377698,2096.093041752947,15300000,10,6,2,0,2,1088,2,2,0,0,2,0,0,0,0,1,1
1774.2081364401831,5748.829489976449,2095.8974172813346,14000000,14,6,2,1,3,1150,2,2,0,0,2,0,0,0,0,1,1
1775.4277151900253,5748.485464463292,2095.808267229944,13530000,14,8,2,2,2,1200,2,2,0,0,1,0,0,0,0,1,2
1775.429968808297,5748.484577011466,2095.8087922610403,13425000,14,6,2,1,0,1074,2,2,0,0,2,0,0,0,0,1,2
1770.9160481202368,5755.054753563517,2081.5480138579974,14500000,13,5,2,0,1,1100,2,2,0,0,2,1,0,0,0,1,1
1777.42049515369,5748.04460616704,2095.3282771254735,8500000,18,11,0,2,3,700,1,2,0,0,1,0,0,0,2,0,1
1775.350999572358,5748.503951057049,2095.822548070072,14000000,14,7,2,0,5,1078,2,2,0,0,2,1,0,0,0,1,1
1770.901325856819,5755.039783929704,2081.601926273348,14500000,13,3,2,0,1,1100,2,2,0,0,2,1,0,0,0,1,1
1776.4497468239992,5748.609292741244,2094.6022286863854,5600000,15,13,0,0,5,560,1,1,0,0,4,1,0,0,0,1,1
1777.367370751996,5748.500230573248,2094.1230452113978,3100000,8,5,1,3,1,320,1,1,0,0,1,0,0,0,0,1,1
1778.1239383486275,5748.707622927757,2092.9111127718397,5700000,9,3,0,0,3,650,1,2,0,0,2,1,0,0,0,1,1
1777.372340152547,5748.49532751301,2094.1322866575897,3100000,8,4,1,1,5,320,1,1,0,0,1,2,0,0,0,1,1
1777.3790811272856,5748.505753101934,2094.097946258745,3200000,8,1,1,2,1,335,1,1,0,0,1,2,0,0,0,1,1
1775.3936368562381,5749.02564816534,2094.3549200046023,14000000,23,14,2,1,1,1070,2,2,0,0,2,0,0,0,0,1,2
1777.1661662524348,5748.510024101253,2094.2669171657717,6000000,16,11,0,1,5,700,1,2,0,0,2,1,0,0,0,1,2
1778.1327203476305,5748.697985887618,2092.9301220730654,5700000,9,6,0,0,4,655,1,2,0,0,1,1,0,0,0,1,1
1772.0468576708595,5749.754127270102,2095.1893494763804,7500000,8,6,0,15,5,512,1,1,1,1,1,2,1,0,0,1,1
1775.4778299252434,5748.4730106275365,2095.799971736506,14500000,14,2,2,0,0,1080,2,2,0,0,1,1,0,0,0,1,1
1776.5302770941878,5748.587123167793,2094.5947727226594,5500000,15,14,0,0,0,535,1,1,0,0,4,1,0,0,0,1,1
1777.3654397210805,5748.501095419802,2094.122310096147,3600000,8,4,1,3,5,320,1,1,0,0,1,1,0,0,0,1,1
1777.3450008131158,5748.504316060995,2094.130816427844,3600000,8,4,1,3,1,320,1,1,0,0,1,1,0,0,0,1,1
1775.5297465211934,5748.480978862403,2095.7341326789365,12900000,14,11,2,0,2,1050,2,2,0,0,2,0,0,0,0,1,2
1775.350999572358,5748.503951057049,2095.822548070072,14000000,14,4,2,0,2,1088,2,2,0,0,2,1,0,0,0,1,1
1774.223999013673,5748.830681374438,2095.880721370336,14500000,14,5,2,0,3,1150,2,2,0,0,2,1,0,0,0,1,0
1770.7204857303686,5755.062052787525,2081.6941970375556,17000000,11,9,2,0,1,1175,2,1,0,0,1,1,0,0,0,1,1
1770.718985458432,5755.062894524459,2081.693146120442,17000000,11,10,2,0,5,1175,2,1,0,0,1,1,0,0,0,1,1
1770.661650579722,5755.081675413029,2081.689993368721,17000000,11,5,2,0,1,1175,2,1,0,0,1,0,0,0,0,1,1
1770.661650579722,5755.081675413029,2081.689993368721,17000000,11,8,2,0,5,1175,2,1,0,0,1,0,0,0,0,1,0
1778.1555491915794,5748.715280611495,2092.8632218430093,6000000,13,5,0,0,1,610,1,2,0,0,1,1,0,0,0,1,1
1777.3711593021444,5748.502884836819,2094.112543562001,3200000,8,6,1,1,1,320,1,1,0,0,1,0,0,0,0,1,1
1777.223527622184,5748.469793841653,2094.328666221292,6000000,16,9,0,1,5,700,1,2,0,0,2,1,0,0,0,1,2
1775.4325177316232,5748.48179901868,2095.8142525834937,13750000,14,3,2,2,0,1200,2,2,0,0,1,0,0,0,0,1,2
1773.3428437501689,5747.028843769107,2101.560284028509,15000000,10,10,2,2,6,1150,2,2,0,0,1,1,0,0,0,1,2
1777.3724248800856,5748.503067378734,2094.110968314042,3100000,8,4,1,1,1,320,1,1,0,0,1,2,0,0,0,1,1
1772.430228049041,5754.7815341378955,2081.0145557019837,6000000,15,6,0,0,0,475,1,1,0,0,2,1,0,0,0,1,1
1774.2096262708164,5748.831824821013,2095.889751865082,10000000,14,5,0,1,5,800,1,1,0,0,2,0,0,0,0,1,1
1772.430228049041,5754.7815341378955,2081.0145557019837,6000000,15,6,0,0,0,475,1,1,0,0,2,1,0,0,0,1,1
1775.8579825879676,5749.868975721974,2091.644374101042,8100000,16,1,0,0,5,650,1,2,1,1,2,0,0,0,0,1,2
1772.3865884947656,5754.9619079778395,2080.5528636994436,14000000,8,3,2,0,2,1050,2,2,0,0,1,1,0,0,0,1,1
1772.5798362055095,5747.466983053678,2101.0057122686526,14000000,10,4,2,1,1,1250,2,2,0,0,2,0,0,0,0,1,2
1770.717799428037,5755.060826589954,2081.6998719888743,17000000,11,1,2,0,5,1175,2,1,0,0,1,1,0,0,0,1,1
1770.6319272129128,5755.093709279197,2081.682006395139,17000000,11,5,2,0,5,1175,2,1,0,0,1,1,0,0,0,1,1
1772.1343055426294,5754.338753716143,2082.4904587055107,13000000,8,2,2,0,4,1100,2,2,0,0,2,0,0,0,0,1,1
1770.630298719775,5755.094134280995,2081.6822165787007,17000000,11,6,2,0,5,1175,2,1,0,0,1,1,0,0,0,1,1
1770.6300444097762,5755.094022458388,2081.6827420375953,17000000,11,4,2,0,1,1175,2,1,0,0,1,1,0,0,0,1,1
1775.8861542122745,5750.087614058796,2091.019320313603,16200000,13,10,2,0,1,1200,2,2,0,0,1,0,0,0,0,0,1
1774.2051046480296,5748.833909373267,2095.887861761921,14300000,14,5,2,1,6,1150,2,2,0,0,2,0,0,0,0,1,1
1770.717799428037,5755.060826589954,2081.6998719888743,17000000,11,1,2,0,1,1175,2,1,0,0,1,1,0,0,0,1,1
1770.639786034669,5755.077796701782,2081.719313937703,17000000,11,5,2,0,1,1175,2,1,0,0,1,0,0,0,0,1,1
